NSFTV_ID,timepoint,wu
NSFTV_50,3,0.92
NSFTV_51,3,0.84
NSFTV_52,3,0.8
NSFTV_53,3,0.74
NSFTV_54,3,0.82
NSFTV_55,3,0.86
NSFTV_56,3,0.78
NSFTV_57,3,0.85
NSFTV_58,3,0.78
NSFTV_59,3,0.9
NSFTV_6,3,0.81
NSFTV_60,3,0.72
NSFTV_61,3,0.81
NSFTV_616,3,0.84
NSFTV_618,3,0.91
NSFTV_619,3,0.88
NSFTV_62,3,0.82
NSFTV_620,3,0.78
NSFTV_621,3,0.9
NSFTV_622,3,0.76
NSFTV_623,3,0.87
NSFTV_624,3,0.82
NSFTV_625,3,0.78
NSFTV_626,3,0.8
NSFTV_627,3,0.79
NSFTV_629,3,0.81
NSFTV_63,3,0.84
NSFTV_633,3,0.82
NSFTV_634,3,0.83
NSFTV_64,3,0.77
NSFTV_641,3,0.81
NSFTV_642,3,0.87
NSFTV_643,3,0.76
NSFTV_647,3,0.77
NSFTV_65,3,0.8
NSFTV_651,3,0.9
NSFTV_66,3,0.82
NSFTV_67,3,0.81
NSFTV_68,3,0.82
NSFTV_7,3,0.81
NSFTV_70,3,0.87
NSFTV_71,3,0.84
NSFTV_72,3,0.86
NSFTV_73,3,0.8
NSFTV_74,3,0.8
NSFTV_75,3,0.79
NSFTV_76,3,0.9
NSFTV_77,3,0.93
NSFTV_78,3,0.82
NSFTV_79,3,0.85
NSFTV_8,3,0.88
NSFTV_80,3,0.84
NSFTV_81,3,0.81
NSFTV_83,3,0.9
NSFTV_84,3,0.96
NSFTV_85,3,0.79
NSFTV_86,3,0.77
NSFTV_87,3,0.86
NSFTV_88,3,0.76
NSFTV_89,3,0.83
NSFTV_9,3,0.83
NSFTV_90,3,0.88
NSFTV_92,3,0.79
NSFTV_93,3,0.91
NSFTV_94,3,0.8
NSFTV_96,3,0.9
NSFTV_97,3,0.84
NSFTV_98,3,0.79
NSFTV_99,3,0.79
NSFTV_10,4,0.76
NSFTV_101,4,0.77
NSFTV_102,4,0.74
NSFTV_103,4,0.69
NSFTV_104,4,0.7
NSFTV_105,4,0.75
NSFTV_106,4,0.73
NSFTV_107,4,0.81
NSFTV_108,4,0.86
NSFTV_109,4,0.76
NSFTV_11,4,0.7
NSFTV_112,4,0.75
NSFTV_113,4,0.7
NSFTV_114,4,0.8
NSFTV_116,4,0.77
NSFTV_117,4,0.77
NSFTV_118,4,0.74
NSFTV_120,4,0.74
NSFTV_121,4,0.8
NSFTV_122,4,0.67
NSFTV_123,4,0.71
NSFTV_124,4,0.77
NSFTV_125,4,0.73
NSFTV_128,4,0.77
NSFTV_129,4,0.75
NSFTV_13,4,0.74
NSFTV_130,4,0.72
NSFTV_131,4,0.75
NSFTV_132,4,0.73
NSFTV_133,4,0.69
NSFTV_134,4,0.72
NSFTV_135,4,0.82
NSFTV_139,4,0.7
NSFTV_14,4,0.84
NSFTV_140,4,0.75
NSFTV_141,4,0.83
NSFTV_142,4,0.77
NSFTV_143,4,0.77
NSFTV_144,4,0.7
NSFTV_145,4,0.7
NSFTV_146,4,0.71
NSFTV_147,4,0.72
NSFTV_148,4,0.73
NSFTV_149,4,0.76
NSFTV_15,4,0.69
NSFTV_150,4,0.72
NSFTV_151,4,0.8
NSFTV_152,4,0.71
NSFTV_153,4,0.74
NSFTV_154,4,0.76
NSFTV_155,4,0.67
NSFTV_156,4,0.68
NSFTV_157,4,0.71
NSFTV_158,4,0.66
NSFTV_159,4,0.69
NSFTV_16,4,0.67
NSFTV_160,4,0.74
NSFTV_161,4,0.79
NSFTV_162,4,0.85
NSFTV_163,4,0.7
NSFTV_164,4,0.69
NSFTV_165,4,0.77
NSFTV_166,4,0.74
NSFTV_167,4,0.88
NSFTV_168,4,0.74
NSFTV_169,4,0.72
NSFTV_17,4,0.85
NSFTV_171,4,0.78
NSFTV_172,4,0.73
NSFTV_173,4,0.77
NSFTV_174,4,0.74
NSFTV_176,4,0.73
NSFTV_177,4,0.77
NSFTV_179,4,0.67
NSFTV_18,4,0.74
NSFTV_180,4,0.75
NSFTV_182,4,0.77
NSFTV_183,4,0.74
NSFTV_184,4,0.69
NSFTV_185,4,0.72
NSFTV_186,4,0.78
NSFTV_187,4,0.73
NSFTV_188,4,0.83
NSFTV_189,4,0.8
NSFTV_19,4,0.77
NSFTV_190,4,0.76
NSFTV_191,4,0.78
NSFTV_192,4,0.73
NSFTV_193,4,0.81
NSFTV_195,4,0.75
NSFTV_198,4,0.72
NSFTV_199,4,0.75
NSFTV_200,4,0.72
NSFTV_202,4,0.72
NSFTV_203,4,0.79
NSFTV_205,4,0.74
NSFTV_206,4,0.72
NSFTV_207,4,0.75
NSFTV_208,4,0.78
NSFTV_209,4,0.75
NSFTV_21,4,0.71
NSFTV_211,4,0.8
NSFTV_213,4,0.76
NSFTV_214,4,0.72
NSFTV_215,4,0.68
NSFTV_216,4,0.67
NSFTV_217,4,0.75
NSFTV_218,4,0.76
NSFTV_219,4,0.76
NSFTV_220,4,0.72
NSFTV_221,4,0.68
NSFTV_222,4,0.8
NSFTV_223,4,0.78
NSFTV_224,4,0.69
NSFTV_225,4,0.73
NSFTV_226,4,0.72
NSFTV_227,4,0.78
NSFTV_228,4,0.71
NSFTV_229,4,0.72
NSFTV_23,4,0.82
NSFTV_231,4,0.77
NSFTV_233,4,0.72
NSFTV_234,4,0.72
NSFTV_235,4,0.68
NSFTV_236,4,0.79
NSFTV_237,4,0.75
NSFTV_239,4,0.75
NSFTV_24,4,0.73
NSFTV_240,4,0.74
NSFTV_241,4,0.72
NSFTV_242,4,0.76
NSFTV_243,4,0.74
NSFTV_244,4,0.67
NSFTV_245,4,0.74
NSFTV_246,4,0.72
NSFTV_247,4,0.69
NSFTV_248,4,0.83
NSFTV_25,4,0.79
NSFTV_250,4,0.79
NSFTV_251,4,0.75
NSFTV_252,4,0.73
NSFTV_253,4,0.74
NSFTV_254,4,0.81
NSFTV_255,4,0.8
NSFTV_256,4,0.69
NSFTV_257,4,0.82
NSFTV_259,4,0.79
NSFTV_26,4,0.8
NSFTV_260,4,0.71
NSFTV_261,4,0.82
NSFTV_262,4,0.69
NSFTV_263,4,0.8
NSFTV_264,4,0.72
NSFTV_265,4,0.64
NSFTV_266,4,0.75
NSFTV_267,4,0.7
NSFTV_268,4,0.74
NSFTV_269,4,0.88
NSFTV_27,4,0.79
NSFTV_270,4,0.77
NSFTV_271,4,0.83
NSFTV_272,4,0.8
NSFTV_273,4,0.72
NSFTV_274,4,0.75
NSFTV_275,4,0.72
NSFTV_277,4,0.73
NSFTV_278,4,0.8
NSFTV_279,4,0.86
NSFTV_280,4,0.82
NSFTV_281,4,0.75
NSFTV_282,4,0.68
NSFTV_283,4,0.65
NSFTV_284,4,0.72
NSFTV_285,4,0.76
NSFTV_286,4,0.72
NSFTV_287,4,0.72
NSFTV_288,4,0.66
NSFTV_289,4,0.73
NSFTV_29,4,0.75
NSFTV_290,4,0.75
NSFTV_291,4,0.8
NSFTV_292,4,0.67
NSFTV_293,4,0.67
NSFTV_295,4,0.7
NSFTV_296,4,0.9
NSFTV_297,4,0.77
NSFTV_298,4,0.79
NSFTV_299,4,0.79
NSFTV_3,4,0.73
NSFTV_30,4,0.76
NSFTV_300,4,0.61
NSFTV_301,4,0.69
NSFTV_302,4,0.78
NSFTV_303,4,0.68
NSFTV_304,4,0.8
NSFTV_305,4,0.76
NSFTV_306,4,0.74
NSFTV_307,4,0.7
NSFTV_31,4,0.71
NSFTV_310,4,0.73
NSFTV_311,4,0.76
NSFTV_312,4,0.75
NSFTV_313,4,0.7
NSFTV_314,4,0.71
NSFTV_315,4,0.75
NSFTV_316,4,0.69
NSFTV_317,4,0.72
NSFTV_318,4,0.72
NSFTV_32,4,0.7
NSFTV_320,4,0.65
NSFTV_322,4,0.7
NSFTV_323,4,0.77
NSFTV_324,4,0.71
NSFTV_325,4,0.8
NSFTV_326,4,0.69
NSFTV_327,4,0.78
NSFTV_328,4,0.78
NSFTV_329,4,0.65
NSFTV_33,4,0.75
NSFTV_330,4,0.7
NSFTV_331,4,0.76
NSFTV_332,4,0.72
NSFTV_333,4,0.77
NSFTV_334,4,0.76
NSFTV_336,4,0.76
NSFTV_337,4,0.69
NSFTV_338,4,0.76
NSFTV_339,4,0.76
NSFTV_340,4,0.84
NSFTV_341,4,0.74
NSFTV_342,4,0.73
NSFTV_343,4,0.73
NSFTV_345,4,0.77
NSFTV_346,4,0.77
NSFTV_347,4,0.84
NSFTV_348,4,0.8
NSFTV_349,4,0.78
NSFTV_352,4,0.77
NSFTV_353,4,0.87
NSFTV_355,4,0.72
NSFTV_356,4,0.81
NSFTV_357,4,0.84
NSFTV_358,4,0.7
NSFTV_359,4,0.75
NSFTV_36,4,0.71
NSFTV_360,4,0.73
NSFTV_363,4,0.71
NSFTV_364,4,0.74
NSFTV_365,4,0.75
NSFTV_366,4,0.74
NSFTV_368,4,0.74
NSFTV_369,4,0.71
NSFTV_37,4,0.68
NSFTV_370,4,0.66
NSFTV_371,4,0.78
NSFTV_372,4,0.79
NSFTV_373,4,0.73
NSFTV_375,4,0.73
NSFTV_376,4,0.8
NSFTV_377,4,0.69
NSFTV_378,4,0.73
NSFTV_379,4,0.77
NSFTV_380,4,0.78
NSFTV_381,4,0.74
NSFTV_384,4,0.76
NSFTV_385,4,0.75
NSFTV_386,4,0.7
NSFTV_387,4,0.85
NSFTV_388,4,0.74
NSFTV_389,4,0.72
NSFTV_39,4,0.74
NSFTV_390,4,0.65
NSFTV_391,4,0.83
NSFTV_392,4,0.7
NSFTV_394,4,0.73
NSFTV_395,4,0.74
NSFTV_396,4,0.72
NSFTV_397,4,0.67
NSFTV_4,4,0.71
NSFTV_40,4,0.8
NSFTV_41,4,0.75
NSFTV_43,4,0.67
NSFTV_44,4,0.76
NSFTV_45,4,0.72
NSFTV_46,4,0.73
NSFTV_49,4,0.77
NSFTV_5,4,0.78
NSFTV_50,4,0.74
NSFTV_51,4,0.75
NSFTV_52,4,0.69
NSFTV_53,4,0.65
NSFTV_54,4,0.69
NSFTV_55,4,0.71
NSFTV_56,4,0.7
NSFTV_57,4,0.73
NSFTV_58,4,0.69
NSFTV_59,4,0.75
NSFTV_6,4,0.7
NSFTV_60,4,0.64
NSFTV_61,4,0.72
NSFTV_616,4,0.76
NSFTV_618,4,0.78
NSFTV_619,4,0.78
NSFTV_62,4,0.73
NSFTV_620,4,0.65
NSFTV_621,4,0.78
NSFTV_622,4,0.68
NSFTV_623,4,0.78
NSFTV_624,4,0.73
NSFTV_625,4,0.68
NSFTV_626,4,0.72
NSFTV_627,4,0.71
NSFTV_629,4,0.67
NSFTV_63,4,0.75
NSFTV_633,4,0.7
NSFTV_634,4,0.79
NSFTV_64,4,0.71
NSFTV_641,4,0.74
NSFTV_642,4,0.83
NSFTV_643,4,0.66
NSFTV_647,4,0.68
NSFTV_65,4,0.68
NSFTV_651,4,0.82
NSFTV_66,4,0.73
NSFTV_67,4,0.68
NSFTV_68,4,0.7
NSFTV_7,4,0.67
NSFTV_70,4,0.74
NSFTV_71,4,0.75
NSFTV_72,4,0.76
NSFTV_73,4,0.73
NSFTV_74,4,0.71
NSFTV_75,4,0.69
NSFTV_76,4,0.76
NSFTV_77,4,0.79
NSFTV_78,4,0.73
NSFTV_79,4,0.76
NSFTV_8,4,0.76
NSFTV_80,4,0.72
NSFTV_81,4,0.71
NSFTV_83,4,0.79
NSFTV_84,4,0.73
NSFTV_85,4,0.7
NSFTV_86,4,0.72
NSFTV_87,4,0.78
NSFTV_88,4,0.67
NSFTV_89,4,0.68
NSFTV_9,4,0.77
NSFTV_90,4,0.8
NSFTV_92,4,0.73
NSFTV_93,4,0.8
NSFTV_94,4,0.7
NSFTV_96,4,0.84
NSFTV_97,4,0.75
NSFTV_98,4,0.7
NSFTV_99,4,0.66
NSFTV_10,5,0.73
NSFTV_101,5,0.74
NSFTV_102,5,0.72
NSFTV_103,5,0.66
NSFTV_104,5,0.65
NSFTV_105,5,0.73
NSFTV_106,5,0.71
NSFTV_107,5,0.68
NSFTV_108,5,0.78
NSFTV_109,5,0.67
NSFTV_11,5,0.7
NSFTV_112,5,0.67
NSFTV_113,5,0.65
NSFTV_114,5,0.72
NSFTV_116,5,0.71
NSFTV_117,5,0.76
NSFTV_118,5,0.69
NSFTV_120,5,0.69
NSFTV_121,5,0.73
NSFTV_122,5,0.6
NSFTV_123,5,0.66
NSFTV_124,5,0.71
NSFTV_125,5,0.67
NSFTV_128,5,0.73
NSFTV_129,5,0.71
NSFTV_13,5,0.7
NSFTV_130,5,0.7
NSFTV_131,5,0.73
NSFTV_132,5,0.69
NSFTV_133,5,0.68
NSFTV_134,5,0.66
NSFTV_135,5,0.74
NSFTV_139,5,0.7
NSFTV_14,5,0.84
NSFTV_140,5,0.7
NSFTV_141,5,0.77
NSFTV_142,5,0.65
NSFTV_143,5,0.68
NSFTV_144,5,0.68
NSFTV_145,5,0.68
NSFTV_146,5,0.69
NSFTV_147,5,0.68
NSFTV_148,5,0.71
NSFTV_149,5,0.68
NSFTV_15,5,0.66
NSFTV_150,5,0.69
NSFTV_151,5,0.72
NSFTV_152,5,0.66
NSFTV_153,5,0.7
NSFTV_154,5,0.72
NSFTV_155,5,0.63
NSFTV_156,5,0.65
NSFTV_157,5,0.7
NSFTV_158,5,0.62
NSFTV_159,5,0.64
NSFTV_16,5,0.63
NSFTV_160,5,0.72
NSFTV_161,5,0.71
NSFTV_162,5,0.74
NSFTV_163,5,0.67
NSFTV_164,5,0.67
NSFTV_165,5,0.74
NSFTV_166,5,0.67
NSFTV_167,5,0.75
NSFTV_168,5,0.67
NSFTV_169,5,0.63
NSFTV_17,5,0.76
NSFTV_171,5,0.72
NSFTV_172,5,0.74
NSFTV_173,5,0.72
NSFTV_174,5,0.69
NSFTV_176,5,0.68
NSFTV_177,5,0.71
NSFTV_179,5,0.62
NSFTV_18,5,0.67
NSFTV_180,5,0.69
NSFTV_182,5,0.69
NSFTV_183,5,0.71
NSFTV_184,5,0.64
NSFTV_185,5,0.68
NSFTV_186,5,0.73
NSFTV_187,5,0.67
NSFTV_188,5,0.71
NSFTV_189,5,0.74
NSFTV_19,5,0.71
NSFTV_190,5,0.72
NSFTV_191,5,0.73
NSFTV_192,5,0.68
NSFTV_193,5,0.7
NSFTV_195,5,0.74
NSFTV_198,5,0.69
NSFTV_199,5,0.72
NSFTV_200,5,0.7
NSFTV_202,5,0.71
NSFTV_203,5,0.75
NSFTV_205,5,0.72
NSFTV_206,5,0.68
NSFTV_207,5,0.71
NSFTV_208,5,0.74
NSFTV_209,5,0.72
NSFTV_21,5,0.72
NSFTV_211,5,0.78
NSFTV_213,5,0.68
NSFTV_214,5,0.7
NSFTV_215,5,0.62
NSFTV_216,5,0.64
NSFTV_217,5,0.68
NSFTV_218,5,0.73
NSFTV_219,5,0.79
NSFTV_220,5,0.64
NSFTV_221,5,0.67
NSFTV_222,5,0.71
NSFTV_223,5,0.7
NSFTV_224,5,0.65
NSFTV_225,5,0.67
NSFTV_226,5,0.71
NSFTV_227,5,0.77
NSFTV_228,5,0.7
NSFTV_229,5,0.67
NSFTV_23,5,0.74
NSFTV_231,5,0.7
NSFTV_233,5,0.65
NSFTV_234,5,0.7
NSFTV_235,5,0.62
NSFTV_236,5,0.7
NSFTV_237,5,0.74
NSFTV_239,5,0.73
NSFTV_24,5,0.67
NSFTV_240,5,0.74
NSFTV_241,5,0.7
NSFTV_242,5,0.7
NSFTV_243,5,0.67
NSFTV_244,5,0.66
NSFTV_245,5,0.67
NSFTV_246,5,0.68
NSFTV_247,5,0.68
NSFTV_248,5,0.71
NSFTV_25,5,0.74
NSFTV_250,5,0.75
NSFTV_251,5,0.69
NSFTV_252,5,0.69
NSFTV_253,5,0.71
NSFTV_254,5,0.75
NSFTV_255,5,0.76
NSFTV_256,5,0.69
NSFTV_257,5,0.76
NSFTV_259,5,0.73
NSFTV_26,5,0.69
NSFTV_260,5,0.64
NSFTV_261,5,0.74
NSFTV_262,5,0.63
NSFTV_263,5,0.7
NSFTV_264,5,0.7
NSFTV_265,5,0.61
NSFTV_266,5,0.7
NSFTV_267,5,0.68
NSFTV_268,5,0.66
NSFTV_269,5,0.78
NSFTV_27,5,0.7
NSFTV_270,5,0.68
NSFTV_271,5,0.71
NSFTV_272,5,0.73
NSFTV_273,5,0.68
NSFTV_274,5,0.69
NSFTV_275,5,0.7
NSFTV_277,5,0.68
NSFTV_278,5,0.74
NSFTV_279,5,0.83
NSFTV_280,5,0.8
NSFTV_281,5,0.69
NSFTV_282,5,0.65
NSFTV_283,5,0.64
NSFTV_284,5,0.68
NSFTV_285,5,0.67
NSFTV_286,5,0.66
NSFTV_287,5,0.68
NSFTV_288,5,0.62
NSFTV_289,5,0.67
NSFTV_29,5,0.72
NSFTV_290,5,0.68
NSFTV_291,5,0.7
NSFTV_292,5,0.64
NSFTV_293,5,0.65
NSFTV_295,5,0.69
NSFTV_296,5,0.8
NSFTV_297,5,0.69
NSFTV_298,5,0.67
NSFTV_299,5,0.72
NSFTV_3,5,0.65
NSFTV_30,5,0.72
NSFTV_300,5,0.56
NSFTV_301,5,0.67
NSFTV_302,5,0.74
NSFTV_303,5,0.64
NSFTV_304,5,0.74
NSFTV_305,5,0.66
NSFTV_306,5,0.68
NSFTV_307,5,0.67
NSFTV_31,5,0.7
NSFTV_310,5,0.71
NSFTV_311,5,0.68
NSFTV_312,5,0.69
NSFTV_313,5,0.69
NSFTV_314,5,0.67
NSFTV_315,5,0.69
NSFTV_316,5,0.66
NSFTV_317,5,0.7
NSFTV_318,5,0.65
NSFTV_32,5,0.66
NSFTV_320,5,0.61
NSFTV_322,5,0.69
NSFTV_323,5,0.73
NSFTV_324,5,0.65
NSFTV_325,5,0.7
NSFTV_326,5,0.69
NSFTV_327,5,0.76
NSFTV_328,5,0.73
NSFTV_329,5,0.63
NSFTV_33,5,0.7
NSFTV_330,5,0.7
NSFTV_331,5,0.72
NSFTV_332,5,0.67
NSFTV_333,5,0.73
NSFTV_334,5,0.7
NSFTV_336,5,0.73
NSFTV_337,5,0.69
NSFTV_338,5,0.68
NSFTV_339,5,0.67
NSFTV_340,5,0.77
NSFTV_341,5,0.7
NSFTV_342,5,0.66
NSFTV_343,5,0.68
NSFTV_345,5,0.66
NSFTV_346,5,0.75
NSFTV_347,5,0.79
NSFTV_348,5,0.81
NSFTV_349,5,0.75
NSFTV_352,5,0.73
NSFTV_353,5,0.81
NSFTV_355,5,0.68
NSFTV_356,5,0.69
NSFTV_357,5,0.67
NSFTV_358,5,0.66
NSFTV_359,5,0.68
NSFTV_36,5,0.7
NSFTV_360,5,0.74
NSFTV_363,5,0.69
NSFTV_364,5,0.72
NSFTV_365,5,0.71
NSFTV_366,5,0.69
NSFTV_368,5,0.69
NSFTV_369,5,0.69
NSFTV_37,5,0.62
NSFTV_370,5,0.63
NSFTV_371,5,0.73
NSFTV_372,5,0.7
NSFTV_373,5,0.7
NSFTV_375,5,0.73
NSFTV_376,5,0.73
NSFTV_377,5,0.66
NSFTV_378,5,0.72
NSFTV_379,5,0.7
NSFTV_380,5,0.68
NSFTV_381,5,0.7
NSFTV_384,5,0.71
NSFTV_385,5,0.72
NSFTV_386,5,0.61
NSFTV_387,5,0.75
NSFTV_388,5,0.67
NSFTV_389,5,0.66
NSFTV_39,5,0.68
NSFTV_390,5,0.62
NSFTV_391,5,0.8
NSFTV_392,5,0.71
NSFTV_394,5,0.68
NSFTV_395,5,0.66
NSFTV_396,5,0.7
NSFTV_397,5,0.69
NSFTV_4,5,0.69
NSFTV_40,5,0.76
NSFTV_41,5,0.71
NSFTV_43,5,0.68
NSFTV_44,5,0.69
NSFTV_45,5,0.71
NSFTV_46,5,0.7
NSFTV_49,5,0.72
NSFTV_5,5,0.73
NSFTV_50,5,0.7
NSFTV_51,5,0.7
NSFTV_52,5,0.64
NSFTV_53,5,0.65
NSFTV_54,5,0.65
NSFTV_55,5,0.69
NSFTV_56,5,0.69
NSFTV_57,5,0.67
NSFTV_58,5,0.65
NSFTV_59,5,0.71
NSFTV_6,5,0.67
NSFTV_60,5,0.64
NSFTV_61,5,0.7
NSFTV_616,5,0.7
NSFTV_618,5,0.74
NSFTV_619,5,0.66
NSFTV_62,5,0.7
NSFTV_620,5,0.67
NSFTV_621,5,0.77
NSFTV_622,5,0.61
NSFTV_623,5,0.74
NSFTV_624,5,0.72
NSFTV_625,5,0.66
NSFTV_626,5,0.67
NSFTV_627,5,0.66
NSFTV_629,5,0.65
NSFTV_63,5,0.71
NSFTV_633,5,0.6
NSFTV_634,5,0.7
NSFTV_64,5,0.66
NSFTV_641,5,0.67
NSFTV_642,5,0.73
NSFTV_643,5,0.65
NSFTV_647,5,0.63
NSFTV_65,5,0.69
NSFTV_651,5,0.75
NSFTV_66,5,0.67
NSFTV_67,5,0.65
NSFTV_68,5,0.67
NSFTV_7,5,0.61
NSFTV_70,5,0.72
NSFTV_71,5,0.72
NSFTV_72,5,0.68
NSFTV_73,5,0.68
NSFTV_74,5,0.67
NSFTV_75,5,0.65
NSFTV_76,5,0.69
NSFTV_77,5,0.7
NSFTV_78,5,0.69
NSFTV_79,5,0.68
NSFTV_8,5,0.73
NSFTV_80,5,0.7
NSFTV_81,5,0.67
NSFTV_83,5,0.73
NSFTV_84,5,0.71
NSFTV_85,5,0.66
NSFTV_86,5,0.67
NSFTV_87,5,0.76
NSFTV_88,5,0.61
NSFTV_89,5,0.62
NSFTV_9,5,0.7
NSFTV_90,5,0.74
NSFTV_92,5,0.65
NSFTV_93,5,0.72
NSFTV_94,5,0.63
NSFTV_96,5,0.79
NSFTV_97,5,0.72
NSFTV_98,5,0.68
NSFTV_99,5,0.64
NSFTV_10,6,0.65
NSFTV_101,6,0.7
NSFTV_102,6,0.67
NSFTV_103,6,0.57
NSFTV_104,6,0.63
NSFTV_105,6,0.68
NSFTV_106,6,0.64
NSFTV_107,6,0.68
NSFTV_108,6,0.8
NSFTV_109,6,0.64
NSFTV_11,6,0.64
NSFTV_112,6,0.65
NSFTV_113,6,0.61
NSFTV_114,6,0.66
NSFTV_116,6,0.65
NSFTV_117,6,0.68
NSFTV_118,6,0.64
NSFTV_120,6,0.65
NSFTV_121,6,0.67
NSFTV_122,6,0.56
NSFTV_123,6,0.59
NSFTV_124,6,0.65
NSFTV_125,6,0.62
NSFTV_128,6,0.67
NSFTV_129,6,0.68
NSFTV_13,6,0.65
NSFTV_130,6,0.65
NSFTV_131,6,0.67
NSFTV_132,6,0.64
NSFTV_133,6,0.66
NSFTV_134,6,0.63
NSFTV_135,6,0.69
NSFTV_139,6,0.65
NSFTV_14,6,0.79
NSFTV_140,6,0.7
NSFTV_141,6,0.79
NSFTV_142,6,0.65
NSFTV_143,6,0.66
NSFTV_144,6,0.63
NSFTV_145,6,0.63
NSFTV_146,6,0.67
NSFTV_147,6,0.62
NSFTV_148,6,0.64
NSFTV_149,6,0.65
NSFTV_15,6,0.61
NSFTV_150,6,0.66
NSFTV_151,6,0.66
NSFTV_152,6,0.62
NSFTV_153,6,0.65
NSFTV_154,6,0.68
NSFTV_155,6,0.56
NSFTV_156,6,0.62
NSFTV_157,6,0.62
NSFTV_158,6,0.61
NSFTV_159,6,0.62
NSFTV_16,6,0.59
NSFTV_160,6,0.7
NSFTV_161,6,0.68
NSFTV_162,6,0.71
NSFTV_163,6,0.65
NSFTV_164,6,0.61
NSFTV_165,6,0.68
NSFTV_166,6,0.67
NSFTV_167,6,0.71
NSFTV_168,6,0.66
NSFTV_169,6,0.66
NSFTV_17,6,0.66
NSFTV_171,6,0.68
NSFTV_172,6,0.71
NSFTV_173,6,0.68
NSFTV_174,6,0.64
NSFTV_176,6,0.63
NSFTV_177,6,0.7
NSFTV_179,6,0.59
NSFTV_18,6,0.62
NSFTV_180,6,0.65
NSFTV_182,6,0.67
NSFTV_183,6,0.68
NSFTV_184,6,0.61
NSFTV_185,6,0.65
NSFTV_186,6,0.64
NSFTV_187,6,0.63
NSFTV_188,6,0.67
NSFTV_189,6,0.72
NSFTV_19,6,0.66
NSFTV_190,6,0.66
NSFTV_191,6,0.67
NSFTV_192,6,0.64
NSFTV_193,6,0.67
NSFTV_195,6,0.67
NSFTV_198,6,0.61
NSFTV_199,6,0.67
NSFTV_200,6,0.65
NSFTV_202,6,0.68
NSFTV_203,6,0.7
NSFTV_205,6,0.65
NSFTV_206,6,0.64
NSFTV_207,6,0.64
NSFTV_208,6,0.7
NSFTV_209,6,0.66
NSFTV_21,6,0.66
NSFTV_211,6,0.73
NSFTV_213,6,0.67
NSFTV_214,6,0.64
NSFTV_215,6,0.61
NSFTV_216,6,0.56
NSFTV_217,6,0.65
NSFTV_218,6,0.65
NSFTV_219,6,0.72
NSFTV_220,6,0.59
NSFTV_221,6,0.63
NSFTV_222,6,0.69
NSFTV_223,6,0.68
NSFTV_224,6,0.59
NSFTV_225,6,0.63
NSFTV_226,6,0.67
NSFTV_227,6,0.7
NSFTV_228,6,0.66
NSFTV_229,6,0.62
NSFTV_23,6,0.7
NSFTV_231,6,0.66
NSFTV_233,6,0.63
NSFTV_234,6,0.64
NSFTV_235,6,0.61
NSFTV_236,6,0.68
NSFTV_237,6,0.69
NSFTV_239,6,0.7
NSFTV_24,6,0.64
NSFTV_240,6,0.7
NSFTV_241,6,0.66
NSFTV_242,6,0.68
NSFTV_243,6,0.66
NSFTV_244,6,0.59
NSFTV_245,6,0.64
NSFTV_246,6,0.6
NSFTV_247,6,0.64
NSFTV_248,6,0.69
NSFTV_25,6,0.67
NSFTV_250,6,0.68
NSFTV_251,6,0.63
NSFTV_252,6,0.68
NSFTV_253,6,0.65
NSFTV_254,6,0.69
NSFTV_255,6,0.72
NSFTV_256,6,0.62
NSFTV_257,6,0.74
NSFTV_259,6,0.69
NSFTV_26,6,0.67
NSFTV_260,6,0.62
NSFTV_261,6,0.71
NSFTV_262,6,0.57
NSFTV_263,6,0.67
NSFTV_264,6,0.62
NSFTV_265,6,0.58
NSFTV_266,6,0.67
NSFTV_267,6,0.62
NSFTV_268,6,0.66
NSFTV_269,6,0.74
NSFTV_27,6,0.68
NSFTV_270,6,0.68
NSFTV_271,6,0.73
NSFTV_272,6,0.69
NSFTV_273,6,0.65
NSFTV_274,6,0.61
NSFTV_275,6,0.62
NSFTV_277,6,0.65
NSFTV_278,6,0.66
NSFTV_279,6,0.79
NSFTV_280,6,0.78
NSFTV_281,6,0.7
NSFTV_282,6,0.63
NSFTV_283,6,0.6
NSFTV_284,6,0.64
NSFTV_285,6,0.64
NSFTV_286,6,0.63
NSFTV_287,6,0.64
NSFTV_288,6,0.56
NSFTV_289,6,0.62
NSFTV_29,6,0.67
NSFTV_290,6,0.65
NSFTV_291,6,0.67
NSFTV_292,6,0.56
NSFTV_293,6,0.63
NSFTV_295,6,0.67
NSFTV_296,6,0.82
NSFTV_297,6,0.67
NSFTV_298,6,0.69
NSFTV_299,6,0.68
NSFTV_3,6,0.61
NSFTV_30,6,0.68
NSFTV_300,6,0.52
NSFTV_301,6,0.62
NSFTV_302,6,0.69
NSFTV_303,6,0.61
NSFTV_304,6,0.69
NSFTV_305,6,0.66
NSFTV_306,6,0.65
NSFTV_307,6,0.59
NSFTV_31,6,0.64
NSFTV_310,6,0.66
NSFTV_311,6,0.65
NSFTV_312,6,0.67
NSFTV_313,6,0.64
NSFTV_314,6,0.66
NSFTV_315,6,0.63
NSFTV_316,6,0.63
NSFTV_317,6,0.66
NSFTV_318,6,0.62
NSFTV_32,6,0.62
NSFTV_320,6,0.59
NSFTV_322,6,0.64
NSFTV_323,6,0.67
NSFTV_324,6,0.57
NSFTV_325,6,0.67
NSFTV_326,6,0.64
NSFTV_327,6,0.72
NSFTV_328,6,0.68
