HybID	NSFTVID	Flowering time at Arkansas	Flowering time at Faridpur	Flowering time at Aberdeen	FT ratio of Arkansas/Aberdeen	FT ratio of Faridpur/Aberdeen	Culm habit	Leaf pubescence	Flag leaf length	Flag leaf width	Awn presence	Panicle number per plant	Plant height	Panicle length	Primary panicle branch number	Seed number per panicle	Florets per panicle	Panicle fertility	Seed length	Seed width	Seed volume	Seed surface area	Brown rice seed length	Brown rice seed width	Brown rice surface area	Brown rice volume	Seed length/width ratio	Brown rice length/width ratio	Seed color 	Pericarp color	Straighthead suseptability 	Blast resistance	Amylose content	Alkali spreading value	Protein content	Year07Flowering time at Arkansas	Year06Flowering time at Arkansas
090302-H07	384	90.16666667	67	106	0.850628931	0.632075472	2	0	35.94166667	1.541666667	0	2.885731378	128.0833333	24.21111111	10.55555556	4.912041953	5.180378069	0.765	8.70385	3.099566667	2.333048017	3.829172596	6.525816667	2.647733333	3.470062726	6.321833333	2.808	2.465	0	0	9	4	22.52	4.833333334	9.25	87	93.33333333
090302-H08	385	83.75	62	75	1.116666667	0.826666667	6.5	NA	27.33636364	1.018181818	0	3.808512629	128.8333333	26.39	9.9	4.661722355	4.891715249	0.795	8.4533	2.843408333	2.139272712	3.723001655	6.2018	2.404527273	3.340971487	5.086690909	2.973	2.579	0	0	8.5	6	23.81666667	5.916666667	7.95	79	88.5
090302-H09	386	82.66666667	77	104	0.794871795	0.740384615	2	1	33.5	1.408333333	0	2.978925155	113.0833333	24.10833333	10.5	5.289949117	5.512756477	0.8	8.12595	3.028033333	2.212507201	3.738752167	6.114854545	2.539190909	3.358956136	5.403527273	2.684	2.408	0	0	7.665	7	16.38	6.875	7.7	80.5	84.83333333
090302-H10	387	78.33333333	65	106	0.738993711	0.613207547	2	NA	26.625	1.416666667	0	2.818398258	88.08333333	20.38181818	11.81818182	5.069475794	5.168415742	0.906	7.983941667	3.28515	2.367200955	3.802997634	5.939925	2.778916667	3.422254396	6.309875	2.43	2.137	0	0	5.166666667	9	9.833333333	6.75	8.35	76.5	80.16666667
090302-H12	389	106.75	79	165	0.646969697	0.478787879	2	NA	36.88888889	1.544444444	0	2.577688383	120.5833333	26.95555556	13.77777778	5.020952261	5.624418549	0.547	7.795258333	3.315541667	2.354383426	3.7886209	5.673433333	2.669975	3.330505449	5.5456	2.351	2.125	1	0	7.668333334	9	16.16	7	10.9	99.5	114
090325-D10	391	86.08333333	78	112	0.76860119	0.696428571	3.5	0	27.24166667	1.166666667	0	2.813410717	101.6666667	26.0375	10.875	4.816609141	5.219372541	0.668	9.838209091	2.522709091	2.091094967	3.780690337	7.437363636	2.139545455	3.391908311	4.713963636	3.9	3.476	0	0	7.998333334	8	20.50666667	4.916666667	9	81.5	90.66666667
090325-D11	392	89.41666667	74	112	0.798363095	0.660714286	3	1	35.98333333	1.608333333	0	3.120895417	121.8333333	24.91818182	11.09090909	4.77529647	5.235958287	0.631	9.709733333	3.048116667	2.431937244	3.939706264	7.289618182	2.547763636	3.539560454	6.492990909	3.185	2.861	0	0	7.835	5	13.65666667	3.5	9.7	88	90.83333333
090330-E01	394	86	78	105	0.819047619	0.742857143	2.333333333	1	27.525	1.158333333	0	3.142714464	118.3333333	22.42222222	9.444444444	4.711166863	4.891032422	0.835	9.440883333	3.288691667	2.557645183	3.986224378	7.05945	2.689883333	3.566163412	7.084925	2.871	2.624	0	0	7.165	6	14.88	3.361111111	7.9	84	88
090330-E02	395	90.58333333	65	106	0.854559748	0.613207547	2	1	33.1	1.408333333	1	2.788092909	117.5	26.68333333	10.83333333	5.035869765	5.178970609	0.867	8.98575	3.295866667	2.498981439	3.930131552	6.728483333	2.778191667	3.545438408	7.15795	2.726	2.422	0	0	7.75	1	21.31	5.5	8.95	87	94.16666667
090330-E03	396	84.66666667	77	99	0.855218855	0.777777778	3	0	22.50833333	1.175	0	2.935628349	91.66666667	21.85	11.16666667	5.150397236	5.293304825	0.867	9.006554545	2.5468	2.015067855	3.699522614	6.971027273	2.201527273	3.349167612	4.637636364	3.536	3.166	0	0	7.168333334	6	25.02	5.291666667	8.425	83.5	85.83333333
090209-A02	398	98.5	NA	NA	NA	NA	3	1	29.67777778	1.388888889	1	3.135494216	106.8333333	24.54444444	11.22222222	5.325716341	5.524567199	0.82	9.236033333	2.70205	2.144992246	3.771884692	6.826408333	2.359225	3.403305159	5.270283333	3.418	2.893	0	0	7.498333334	1	17.206	7	9.575	97	100
090415-F05	399	78.91666667	NA	NA	NA	NA	3	0	25.3	1.275	0	2.696876901	94.33333333	24.03333333	12.08333333	5.270432163	5.38907173	0.888	8.841466667	2.556191667	1.984707238	3.671491871	6.802016667	2.1877	3.308129519	4.39845	3.459	3.109	0	0	5.335	1	21.13	4.611111111	9.45	75.5	82.33333333
090415-F06	400	93.75	NA	NA	NA	NA	3	NA	30.8	1.4	1	3.044522438	109.5833333	25.3	11.83333333	5.371800143	5.487559366	0.891	9.343783333	2.744016667	2.184883929	3.797582689	6.838633333	2.354833333	3.403732499	5.269225	3.405	2.904	0	0	7.498333334	1	17.195	7	8.05	91.5	96
090415-F07	616	81	NA	NA	NA	NA	3	NA	26.33333333	1.05	0	3.54577861	111	33.31666667	11	4.96517292	5.411646052	0.64	10.14395	2.270733333	1.899063096	3.701097838	7.56835	1.95185	3.298302958	3.876866667	4.467	3.878	0	0	5.67	1	25.525	7	9.6	81	NA
090415-F09	619	78	NA	NA	NA	NA	5	NA	23.88333333	1.35	0	3.171085161	81.83333333	23.31666667	9.666666667	4.773505501	4.881538499	0.898	9.145033333	2.604666667	2.079243605	3.742334909	7.206433333	2.241316667	3.395348644	4.912016667	3.511	3.215	0	0	2.33	9	21.885	6	8.2	78	NA
090415-F10	621	85.5	NA	NA	NA	NA	1	NA	22.88333333	1.216666667	1	2.602689685	91.5	24.88333333	12.66666667	4.944020545	5.379897354	0.647	9.36144	2.58132	2.095253373	3.760944269	7.19332	2.19194	3.387268828	4.82154	3.627	3.282	0	0	5.33	8	24.065	7	8.6	85.5	NA
090415-F11	622	83.5	NA	NA	NA	NA	1	NA	28.31666667	1.016666667	0	3.444682494	84.66666667	22.51666667	11.33333333	4.739118158	5.377590547	0.528	8.56675	3.116283333	2.328973827	3.822550056	6.309783333	2.645216667	3.428479592	6.046133333	2.749	2.385	0	0	6.67	8	13.055	7	9.1	83.5	NA
090414-A06	628	81.5	NA	NA	NA	NA	2	NA	16.2	1.25	0	3.004031076	75.16666667	17.73333333	6.666666667	4.288173726	4.420846627	0.876	9.632383333	2.818266667	2.285125219	3.86776177	7.17825	2.385916667	3.462103794	5.64135	3.418	3.009	0	0	3	1	20.29666667	7	9.85	81.5	NA
090414-A08	635	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.62	7	8.2	NA	NA
081215-B10	636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.07	7	8.2	NA	NA
081215-B11	637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
081215-B12	638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	7	8.6	NA	NA
090105-D05	639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.19	7	7.3	NA	NA
081215-C01	640	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.43	7	7.4	NA	NA
090330-E04	641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.05	7	9.3	NA	NA
081215-C02	642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.53	6	8.3	NA	NA
081215-C03	643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.53	5	10.8	NA	NA
081215-C04	644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.02	6	7.3	NA	NA
081215-C5	645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.87	7	9.8	NA	NA
081215-C07	647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.62	7	9.2	NA	NA
081215-C9	651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	24.87	6	8.2	NA	NA
090105-D06	652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.23	7	6.9	NA	NA
090105-D07	648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.27	7	8.1	NA	NA
090818-A02	12	101.8333333	NA	175	0.581904762	NA	2.333333333	1	38.03333333	1.433333333	1	3.64341708	139.5555556	31.675	11.125	4.925935293	5.180761578	0.775	8.761444444	2.563233333	1.948622341	3.640656296	6.532433333	2.227577778	3.286143535	4.388977778	3.418	2.933	0	0	6.915	1	19.89333333	6.416666667	9.7	97	106.6666667
090818-A03	19	84.66666667	50	77	1.0995671	0.649350649	6	1	25	1.425	0	3.731699451	121.1666667	21.725	8.5	4.58156032	4.692112116	0.895	8.075316667	3.071875	2.223560825	3.734182195	5.789616667	2.614525	3.344459762	5.54365	2.629	2.214	1	1	NA	1	23.94	6.611111111	8.9	103	75.5
090818-A04	30	104	65	164	0.634146341	0.396341463	6.333333333	NA	30.1	0.95	1	3.801091445	121.4444444	22.725	9	4.765018887	4.862393051	0.907	8.477266667	2.576816667	1.96996609	3.643695094	6.291141667	2.208758333	3.269058036	4.347566667	3.29	2.848	0	0	8.668333334	1	24.02	6.638888889	7.7	101.5	106.5
090818-A05	36	92.41666667	NA	199	0.46440536	NA	5	0	33.95833333	1.166666667	0	3.354677366	130.25	22.80909091	13	5.295586368	5.412457411	0.89	7.940881818	3.175354545	2.292588016	3.763358672	5.815918182	2.761709091	3.40285419	6.1769	2.501	2.106	0	0	5.998333334	9	15.145	6.916666667	7.65	91.5	93.33333333
090818-A06	52	NA	NA	NA	NA	NA	3	1	NA	NA	NA	NA	87.66666667	NA	NA	NA	NA	NA	6.7088	3.474966667	2.290603601	3.673947695	4.6873	2.834533333	3.210171384	5.217366667	1.931	1.654	0	0	9	1	NA	NA	14.1	NA	NA
090818-A07	54	108.8333333	82	149	0.730425056	0.55033557	5.666666667	NA	45.33333333	1.766666667	0	2.735449175	133	29.11111111	14	5.240423388	5.386786015	0.864	9.477358333	2.989266667	2.392857605	3.911359285	7.207325	2.523125	3.516076699	6.266883333	3.17	2.857	0	0	7.833333334	7	23.715	6	8.3	102.5	115.1666667
090818-A08	62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.67	1	17.975	6	8.6	NA	NA
090818-A09	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	9	0.12	7	7.35	NA	NA
090818-A10	91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.67	7	20.94666667	7	9.1	NA	NA
090818-A11	104	77.5	70	74	1.047297297	0.945945946	5.5	NA	27.64166667	1.125	1	3.139110856	110.3333333	23.625	11.41666667	4.892227063	5.028256895	0.873	6.606108333	3.321841667	2.117515765	3.556572312	4.48915	2.897125	3.173985496	5.115883333	1.989	1.55	0	0	7.331666667	7	8.59	6.875	8.45	72	83
090818-A12	159	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	87.33333333	NA	NA	NA	NA	NA	7.7371	2.4118	1.669026704	3.43420331	5.3014	1.9799	2.958855611	2.8415	3.208	2.678	0	0	NA	8	NA	NA	NA	NA	NA
090820-B01	169	85.75	77	102	0.840686275	0.754901961	6	1	35.27142857	0.957142857	0	3.228826156	143.8571429	29.34285714	8.714285714	3.853182505	4.69918082	0.429	10.567725	3.48775	2.792266495	4.167776234	7.6835875	2.7372375	3.659965444	7.8748125	3.03	2.807	1	0	6.333333334	6	0	6.708333334	9.7	83.5	92.5
090820-B02	170	86	77	83	1.036144578	0.927710843	1	NA	28.68333333	1.266666667	0	2.926739402	91	23.6	10.5	4.917544871	5.180846782	0.769	9.466366667	2.540116667	2.063697418	3.747436843	7.130916667	2.120466667	3.340777774	4.45335	3.727	3.363	0	0	6.165	3	21.94333333	5	8.9	86	NA
090820-B03	172	73.5	66	76	0.967105263	0.868421053	2.333333333	1	23.83333333	1.188888889	0	3.52144651	86	22.65	9.875	4.716060837	4.837003148	0.886	7.877366667	3.258775	2.331137726	3.778684547	5.637690909	2.744472727	3.36640923	5.9371	2.417	2.054	0	0	3.833333334	1	22.53	5.791666667	10.5	74	73
090820-B04	229	56.5	50	54	1.046296296	0.925925926	5.5	NA	28.09166667	0.958333333	0	3.347952867	89.08333333	17.14545455	7.090909091	4.010633518	4.356708827	0.707	9.321508333	3.707925	2.759797365	4.07301381	6.776575	2.999091667	3.622718284	8.3427	2.514	2.26	0	0	5.831666667	9	18.52	6.958333334	8.8	53	60
090820-B05	245	78.91666667	76	80	0.986458333	0.95	4	NA	29.73333333	1.083333333	1	3.094823176	115.9166667	25.73333333	11.45454545	4.955122584	5.031744257	0.926	8.173258333	3.579341667	2.528480854	3.884739335	5.913808333	3.079658333	3.518220623	7.70685	2.283	1.92	0	0	7.666666667	8	19.34666667	6.208333334	9.4	77.5	80.33333333
090820-B06	247	74.91666667	65	80	0.936458333	0.8125	5	1	21.90833333	0.716666667	1	3.617651945	97.25	22.975	8.818181818	4.483943729	4.610986571	0.881	7.9549	3.6031	2.513428642	3.867622045	5.6284	3.018641667	3.44655096	7.012933333	2.208	1.865	0	0	5.835	9	15.46333333	6.583333334	9.8	72.5	77.33333333
090820-B07	263	73.25	65	76	0.963815789	0.855263158	4.833333333	1	27.33333333	1.225	0	2.931193752	108.1666667	19.94545455	11.72727273	5.084223651	5.185861028	0.903	7.8336	3.766341667	2.60903065	3.911149791	5.6568	3.17775	3.51011307	7.889841667	2.08	1.78	0	0	5.166666667	9	15.97333333	6.791666667	8.25	72	74.5
090820-B08	265	77.91666667	78	92	0.84692029	0.847826087	4.5	1	31.31666667	1.316666667	0	2.818398258	127.5833333	22.35	9.375	4.946823781	5.076309534	0.879	8.284825	3.989291667	2.764833205	4.017469517	6.054941667	3.357541667	3.613711529	9.133833333	2.077	1.803	0	0	5.666666667	8	15.515	6.625	9.85	77.5	78.33333333
090820-B09	281	85.33333333	70	93	0.917562724	0.752688172	3.5	1	31.675	1.091666667	0	2.857427602	113.6666667	25.45	10.25	4.846153655	5.05465218	0.812	9.467608333	3.343166667	2.552469889	3.979669816	7.268322222	2.753311111	3.618411388	7.631266667	2.832	2.64	0	0	6.835	9	15.83333333	5.666666667	7.3	86.5	84.16666667
090820-B10	284	81	77	85	0.952941176	0.905882353	5.5	1	26.55833333	1.183333333	1	3.819542153	104	26.425	9.25	4.952888472	5.11248967	0.852	9.56905	2.580675	2.084887104	3.75593726	6.753366667	2.215708333	3.34873147	4.7547	3.708	3.048	0	0	5.831666667	1	24.36666667	5.944444445	7.9	79	83
090820-B11	292	67.83333333	NA	NA	NA	NA	5.363636364	1	30.63636364	1.390909091	0	3.174575566	107.8181818	21.2	8.875	4.809964599	4.984229093	0.84	8.762516667	3.466158333	2.539478349	3.930791929	6.346681818	2.8852	3.519102699	7.179145455	2.528	2.2	0	0	4.333333334	8	17.53333333	6.833333334	9.95	69.5	66.16666667
090820-B12	294	85.66666667	79	96	0.892361111	0.822916667	7	1	27.26666667	1.166666667	1	3.326234343	107.25	24.15	10.16666667	5.047716969	5.305375731	0.773	8.383208333	2.685108333	2.005521372	3.648567963	6.130583333	2.23895	3.232901339	4.2059	3.122	2.738	0	0	8.168333334	1	16.39	7	6.5	80.5	90.83333333
090820-C01	295	78.75	76	80	0.984375	0.95	4	1	26.06666667	1.25	1	3.308106959	99.75	19.71666667	8.5	4.48863637	4.633109555	0.865	7.924941667	3.796775	2.609920272	3.912435087	5.645141667	3.196525	3.501670473	7.844866667	2.087	1.766	0	0	6.666666667	8	12.90333333	7	9.3	74.5	83
090820-C04	390	91.25	NA	99	0.921717172	NA	3	1	34.95555556	1.477777778	1	3.208825489	120.1666667	31.6	12.44444444	4.529008825	5.21312252	0.505	8.814941667	2.829183333	2.144190978	3.738712725	6.562408333	2.453425	3.39365876	5.394341667	3.116	2.675	0	0	7.998333334	2	22.42	6.166666667	9.35	85.5	97
090820-C05	620	91.5	NA	NA	NA	NA	3	NA	32.41666667	1.383333333	0	3.428596356	110.1666667	28.8	11	5.177090909	5.372187215	0.823	9.744366667	2.65335	2.165137471	3.811940021	6.976166667	2.200366667	3.364948249	4.749816667	3.672	3.17	0	0	7.67	1	16.865	7	8.25	91.5	NA
090820-C06	623	90	NA	NA	NA	NA	4	NA	34.33333333	1.5	0	3.412247218	105.5	27.66666667	11	5.454608611	5.585999439	0.877	9.187516667	2.675216667	2.106371487	3.749415445	6.489466667	2.199116667	3.300417101	4.57365	3.434	2.951	0	0	NA	1	25.03	7	8.35	90	NA
090820-C07	624	86.5	NA	NA	NA	NA	3	NA	31.36666667	1.1	0	2.685577345	98.16666667	25.83333333	13.16666667	4.715518243	5.388310405	0.51	9.06872	2.35872	1.870422764	3.630290665	6.282583333	1.9258	3.161800231	3.82175	3.845	3.262	0	0	5.33	1	22.555	7	8.75	86.5	NA
090820-C08	625	85.5	NA	NA	NA	NA	3	NA	28.15	1.05	0	2.782951509	102.1666667	23.3	12.83333333	4.787491743	5.321382639	0.586	9.044283333	2.3568	1.838049155	3.608351559	7.144616667	2.046133333	3.265786764	3.884916667	3.838	3.492	0	0	7	NA	22.65666667	7	8.25	85.5	NA
090820-C09	626	90.5	NA	NA	NA	NA	9	NA	29.38333333	1.016666667	0	3.36729583	96.16666667	25.76666667	11.66666667	5.185521872	5.441695949	0.774	7.587733333	3.014233333	2.112721164	3.650801521	5.44586	2.5859	3.259402608	4.98508	2.517	2.106	0	0	6.33	NA	27.44	7	8.35	90.5	NA
090820-C10	627	62	NA	NA	NA	NA	3	NA	24.1	1.033333333	0	2.302585093	78.33333333	19.21666667	7.666666667	3.444682494	3.908684104	0.629	9.921	2.810216667	2.310857449	3.893308646	7.642616667	2.35835	3.504788833	5.789566667	3.53	3.241	0	0	5.67	NA	22.68333333	7	8.15	62	NA
090820-C11	630	84.5	NA	NA	NA	NA	3	NA	30.66666667	1.283333333	0	2.944438979	88.66666667	24.18333333	9.833333333	4.88909521	4.977882508	0.915	8.78595	2.43575	1.896912463	3.627370118	6.64115	2.0797	3.244299877	3.923133333	3.607	3.193	0	0	4	NA	19.78	5	9.85	84.5	NA
090820-C12	632	81.5	NA	NA	NA	NA	1	NA	27.45	1.383333333	0	2.696876901	94.83333333	27.03333333	13	5.151362954	5.274707501	0.884	9.2707	2.525183333	2.045029084	3.73388867	7.09925	2.12605	3.342121248	4.465033333	3.671	3.339	0	0	NA	NA	21.11	5	9.8	81.5	NA
090818-D01	633	94.5	NA	NA	NA	NA	7	NA	26.21666667	1	0	3.516508228	88.16666667	24.48333333	9.166666667	5.041272264	5.205836514	0.848	8.48015	2.406183333	1.839673588	3.578095462	6.34985	2.045	3.193091583	3.719833333	3.524	3.105	0	0	NA	NA	26.37	7	9.35	94.5	NA
090818-D02	634	89	NA	NA	NA	NA	3	NA	34.5	1.5	1	3.52144651	107.1666667	28.53333333	9.666666667	5.059425458	5.156177599	0.908	9.47815	2.648166667	2.121364929	3.773614214	6.9014	2.24605	3.361171945	4.795316667	3.579	3.073	0	0	NA	NA	26.13	7	8.65	89	NA
5.20672E+31	244	106.4166667	80	117	0.90954416	0.683760684	5	1	42.08888889	1.288888889	0	3.251665648	100.5	30.6	12.85714286	4.968423445	5.479712568	0.6	9.576363636	2.889827273	2.299389082	3.866590589	7.075227273	2.315027273	3.405521051	5.151472727	3.314	3.056	0	0	6.668333334	3	22.33666667	6.5	8.5	97.5	115.3333333
5.20672E+31	135	93.16666667	78	101	0.922442244	0.772277228	3	0	35.16666667	1.616666667	0	2.708050201	99.08333333	23.80909091	11.54545455	4.925275445	5.181272695	0.774	9.054366667	3.229658333	2.454377279	3.913285209	6.736	2.736658333	3.528843224	6.881525	2.804	2.461	0	0	7.498333334	1	19.615	5.625	9.2	91.5	94.83333333
5.20672E+31	326	84.25	NA	94	0.896276596	NA	6.333333333	1	44.775	1.45	0	3.73369347	125.4444444	30.13333333	9.583333333	5.150397236	5.202173506	0.95	7.658066667	2.746225	1.931459816	3.561737841	5.58205	2.360725	3.196751545	4.296541667	2.789	2.365	0	0	7.331666667	8	24.62	5	7.95	80.5	88
5.20672E+31	37	85.83333333	NA	94	0.913120567	NA	3	0	24.91666667	1.191666667	0	2.552045953	101.5833333	26.05555556	13.44444444	5.251225759	5.407171771	0.856	9.258	2.571183333	2.052351866	3.732223266	6.907083333	2.199916667	3.344604984	4.622075	3.601	3.14	0	0	5	6	21.09	4.083333334	7.6	85	86.66666667
5.20672E+31	629	72.5	NA	NA	NA	NA	7	NA	21.8	0.925	0	3.079613758	98	20.15	9.25	4.995521656	5.079850363	0.919	9.7649	2.5815	2.129760299	3.79855415	7.7683	2.174775	3.442336926	5.005625	3.783	3.572	0	0	7.33	NA	17.96	5	8.75	72.5	NA
5.20672E+31	342	90.25	79	107	0.843457944	0.738317757	2.5	1	36.23333333	1.408333333	0	2.931193752	118.0833333	25.12222222	11.11111111	5.196038517	5.525452939	0.719	8.109954545	3.013809091	2.182206305	3.72050144	5.860391667	2.473775	3.30687846	5.092083333	2.691	2.369	0	0	7.668333334	5	16.38333333	7	8.1	87	93.5
5.20672E+31	319	100.75	76	97	1.038659794	0.783505155	6.5	1	30.4	1.381818182	0	3.496507561	127.2727273	25.94	6.9	4.812184355	4.874433673	0.94	7.7991	3.254908333	2.27676545	3.736859171	5.674075	2.731458333	3.359483496	5.867041667	2.396	2.077	0	1	NA	4	23.00666667	5.5	7.4	112.5	89
5.20672E+31	90	82.58333333	67	81	1.019547325	0.827160494	8.5	1	27.3	1.15	0	3.826663156	127.1666667	25.66363636	9.818181818	4.750450471	4.868932075	0.888	7.897816667	3.239491667	2.310393693	3.768750801	5.42567	2.63321	3.282081583	5.2099	2.438	2.06	0	0	8.168333334	3	0.095	6.958333334	8.15	76.5	88.66666667
5.20672E+31	327	90	57	71	1.267605634	0.802816901	7.833333333	1	24.71666667	0.958333333	0	3.723683376	117.5	23.36363636	7.75	4.48863637	4.567468319	0.924	8.0125	2.960275	2.139619986	3.687759035	5.7526	2.508825	3.289803579	5.020133333	2.707	2.293	1	1	NA	8	NA	5.833333334	7.9	104	76
5.20672E+31	322	98.75	NA	92	1.073369565	NA	6	1	31.71818182	1.354545455	0	3.447338538	125	24.27	8	4.899195732	4.94875989	0.952	8.448358333	2.774625	2.052040368	3.67534114	6.095666667	2.354991667	3.270923218	4.577758333	3.045	2.588	0	0	NA	4	25.93333333	5.472222222	7.5	112.5	85
5.20672E+31	112	97	78	178	0.54494382	0.438202247	2.6	1	33.67	1.05	0	3.438011355	151.4285714	27.62222222	10.66666667	4.893760936	5.062019493	0.845	8.7536	2.245333333	1.696891553	3.524225895	6.634558333	1.8599	3.113230454	3.052	3.899	3.567	0	0	8.335	1	22.745	7	7.65	97	NA
5.20672E+31	352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.90666667	4	7.8	NA	NA
5.20672E+31	231	65.5	54	68	0.963235294	0.794117647	8	1	17.84166667	1.041666667	0	4.171819874	75.08333333	19.80833333	8.833333333	4.334017415	4.406719247	0.93	7.757816667	3.02635	2.169542152	3.689727636	5.591375	2.5741	3.281366313	5.079241667	2.563	2.172	0	0	5.498333334	1	23.82	6.5	9.65	NA	65.5
5.20672E+31	227	107.1666667	NA	127	0.843832021	NA	5.5	NA	31.29166667	1.133333333	0	3.208825489	145.9166667	27.975	8	4.905891872	5.064702515	0.853	8.33975	3.425516667	2.479018515	3.879284915	5.974708333	2.87645	3.467482034	6.86435	2.435	2.077	0	1	NA	9	24.67333333	5.291666667	8.25	118	96.33333333
5.20672E+31	167	88.08333333	71	83	1.06124498	0.855421687	3	0	30.375	1.341666667	0	3.028522096	90.33333333	26.81666667	11.25	4.603502129	5.215841145	0.542	9.16464	2.53908	1.991794053	3.692071853	7.061266667	2.147233333	3.315196403	4.314483333	3.609	3.289	0	0	5.833333334	6	22.11	6.125	8.9	82.5	93.66666667
5.20672E+31	253	82.66666667	78	100	0.826666667	0.78	3.666666667	1	23.86666667	1.333333333	0	2.995732274	110.8888889	20.21666667	11.83333333	4.815566164	5.061539624	0.782	8.012216667	2.947133333	2.137452948	3.689285413	5.793618182	2.447718182	3.268864924	4.767963636	2.719	2.367	0	0	6.835	8	17.77666667	4	8.3	81	84.33333333
5.20672E+31	246	94.75	64	73	1.297945205	0.876712329	4.5	1	22.79166667	0.891666667	0	3.54337187	125	20.59090909	6.727272727	4.632077639	4.659141709	0.973	7.791483333	3.058958333	2.202328198	3.710669077	5.759083333	2.589983333	3.324284239	5.352641667	2.547	2.224	0	0	NA	7	24.17	5.316666667	9.35	109	80.5
5.20672E+31	239	78.5	76	85	0.923529412	0.894117647	3	1	26.3	1.455555556	0	2.756840365	106.8888889	24.6875	10.125	4.734442522	4.888090941	0.858	9.001075	3.558016667	2.624792377	3.989846792	6.498191667	2.937333333	3.564184382	7.665841667	2.53	2.212	0	0	4.833333334	1	13.54	3.208333334	8.9	74.5	82.5
5.20672E+31	397	88.25	79	86	1.026162791	0.918604651	3	0	29.125	1.158333333	0	2.679879324	91.83333333	22.5625	13.625	5.167380009	5.416504361	0.779	9.16204	2.44306	1.95669747	3.678828108	7.1102	2.103309091	3.311634654	4.239627273	3.75	3.38	0	0	2.666666667	1	22.622	5.805555556	8.875	86	90.5
